country,year,age,sex,cases
PR,1999,55-64,f,5
PR,1999,55-64,m,11
PR,1999,65+,f,6
PR,1999,65+,m,20
PR,1999,,f,1
PR,1999,,m,0
PR,2000,15-24,f,4
PR,2000,15-24,m,1
PR,2000,25-34,f,5
PR,2000,25-34,m,4
PR,2000,35-44,f,3
PR,2000,35-44,m,19
PR,2000,45-54,f,7
PR,2000,45-54,m,9
PR,2000,55-64,f,1
PR,2000,55-64,m,10
PR,2000,65+,f,3
PR,2000,65+,m,14
PR,2000,,f,1
PR,2000,,m,0
PR,2001,15-24,f,3
PR,2001,15-24,m,5
PR,2001,25-34,f,1
PR,2001,25-34,m,4
PR,2001,35-44,f,4
PR,2001,35-44,m,11
PR,2001,45-54,f,9
PR,2001,45-54,m,12
PR,2001,55-64,f,2
PR,2001,55-64,m,6
PR,2001,65+,f,6
PR,2001,65+,m,11
PR,2001,,f,0
PR,2001,,m,0
PR,2002,15-24,f,1
PR,2002,15-24,m,4
PR,2002,25-34,f,5
PR,2002,25-34,m,7
PR,2002,35-44,f,9
PR,2002,35-44,m,12
PR,2002,45-54,f,2
PR,2002,45-54,m,10
PR,2002,55-64,f,5
PR,2002,55-64,m,9
PR,2002,65+,f,5
PR,2002,65+,m,7
PR,2002,,f,0
PR,2002,,m,2
PR,2003,15-24,f,3
PR,2003,15-24,m,3
PR,2003,25-34,f,2
PR,2003,25-34,m,5
PR,2003,35-44,f,3
PR,2003,35-44,m,8
PR,2003,45-54,f,1
PR,2003,45-54,m,10
PR,2003,55-64,f,3
PR,2003,55-64,m,12
PR,2003,65+,f,3
PR,2003,65+,m,9
PR,2003,,f,0
PR,2003,,m,0
PR,2004,15-24,f,2
PR,2004,15-24,m,2
PR,2004,25-34,f,3
PR,2004,25-34,m,7
PR,2004,35-44,f,4
PR,2004,35-44,m,8
PR,2004,45-54,f,6
PR,2004,45-54,m,7
PR,2004,55-64,f,2
PR,2004,55-64,m,12
PR,2004,65+,f,5
PR,2004,65+,m,7
PR,2004,,f,0
PR,2004,,m,0
PR,2005,15-24,f,3
PR,2005,15-24,m,4
PR,2005,25-34,f,2
PR,2005,25-34,m,4
PR,2005,35-44,f,5
PR,2005,35-44,m,7
PR,2005,45-54,f,4
PR,2005,45-54,m,9
PR,2005,55-64,f,1
PR,2005,55-64,m,7
PR,2005,65+,f,7
PR,2005,65+,m,7
PR,2005,,f,0
PR,2005,,m,0
PR,2006,15-24,f,4
PR,2006,15-24,m,4
PR,2006,25-34,f,3
PR,2006,25-34,m,7
PR,2006,35-44,f,6
PR,2006,35-44,m,6
PR,2006,45-54,f,3
PR,2006,45-54,m,13
PR,2006,55-64,f,2
PR,2006,55-64,m,9
PR,2006,65+,f,3
PR,2006,65+,m,7
PR,2006,,f,1
PR,2006,,m,1
PR,2007,0-4,f,0
PR,2007,0-4,m,0
PR,2007,15-24,f,0
PR,2007,15-24,m,6
PR,2007,25-34,f,2
PR,2007,25-34,m,2
PR,2007,35-44,f,4
PR,2007,35-44,m,9
PR,2007,45-54,f,7
PR,2007,45-54,m,8
PR,2007,May-14,f,0
PR,2007,May-14,m,0
PR,2007,55-64,f,1
PR,2007,55-64,m,10
PR,2007,65+,f,1
PR,2007,65+,m,6
PR,2007,,f,0
PR,2007,,m,0
PR,2008,0-4,f,0
PR,2008,0-4,m,0
PR,2008,15-24,f,1
PR,2008,15-24,m,2
PR,2008,25-34,f,4
PR,2008,25-34,m,4
PR,2008,35-44,f,3
PR,2008,35-44,m,3
PR,2008,45-54,f,2
PR,2008,45-54,m,13
PR,2008,May-14,f,0
PR,2008,May-14,m,0
PR,2008,55-64,f,3
PR,2008,55-64,m,11
PR,2008,65+,f,0
PR,2008,65+,m,6
PR,2008,,f,0
PR,2008,,f,0
PR,2008,,m,0
PR,2008,,m,0
PS,1995,15-24,f,1
PS,1995,15-24,m,2
PS,1995,25-34,f,0
PS,1995,25-34,m,0
PS,1995,35-44,f,0
PS,1995,35-44,m,0
PS,1995,45-54,f,1
PS,1995,45-54,m,1
PS,1995,55-64,f,0
PS,1995,55-64,m,0
PS,1995,65+,f,0
PS,1995,65+,m,3
PS,1995,,f,0
PS,1995,,m,1
PS,1996,15-24,f,2
PS,1996,15-24,m,2
PS,1996,25-34,f,1
PS,1996,25-34,m,2
PS,1996,35-44,f,2
PS,1996,35-44,m,2
PS,1996,45-54,f,0
PS,1996,45-54,m,2
PS,1996,55-64,f,3
PS,1996,55-64,m,2
PS,1996,65+,f,1
PS,1996,65+,m,4
PS,1996,,f,1
PS,1996,,m,0
PS,1998,15-24,m,1
PS,1998,25-34,m,1
PS,1998,35-44,f,1
PS,1998,45-54,m,2
PS,1998,55-64,f,1
PS,1998,65+,f,1
PS,1998,65+,m,1
PS,2003,15-24,f,1
PS,2003,15-24,m,1
PS,2003,25-34,f,0
PS,2003,25-34,m,1
PS,2003,35-44,f,0
PS,2003,35-44,m,1
PS,2003,45-54,f,3
PS,2003,45-54,m,3
PS,2003,55-64,f,0
PS,2003,55-64,m,0
PS,2003,65+,f,3
PS,2003,65+,m,2
PS,2003,,f,0
PS,2003,,m,0
PS,2004,15-24,m,1
PS,2004,25-34,m,1
PS,2004,35-44,f,1
PS,2004,45-54,m,1
PS,2005,15-24,m,1
PS,2005,25-34,f,1
PS,2005,45-54,f,1
PS,2005,45-54,m,1
PS,2005,55-64,m,3
PS,2006,0-4,f,0
PS,2006,0-4,m,0
PS,2006,15-24,f,0
PS,2006,15-24,m,1
PS,2006,25-34,f,0
PS,2006,25-34,m,3
PS,2006,35-44,f,1
PS,2006,35-44,m,4
PS,2006,45-54,f,1
PS,2006,45-54,m,1
PS,2006,May-14,f,0
PS,2006,May-14,m,0
PS,2006,55-64,f,1
PS,2006,55-64,m,1
PS,2006,65+,f,1
PS,2006,65+,m,2
PS,2006,,f,0
PS,2006,,m,0
PS,2007,0-4,f,0
PS,2007,0-4,m,0
PS,2007,15-24,f,0
PS,2007,15-24,m,1
PS,2007,25-34,f,1
PS,2007,25-34,m,3
PS,2007,35-44,f,0
PS,2007,35-44,m,2
PS,2007,45-54,f,0
PS,2007,45-54,m,0
PS,2007,May-14,f,0
PS,2007,May-14,m,0
PS,2007,55-64,f,2
PS,2007,55-64,m,3
PS,2007,65+,f,0
PS,2007,65+,m,1
PS,2007,,f,0
PS,2007,,m,1
PS,2008,0-4,f,0
PS,2008,0-4,m,0
PS,2008,15-24,f,2
PS,2008,15-24,m,1
PS,2008,25-34,f,0
PS,2008,25-34,m,1
PS,2008,35-44,f,0
PS,2008,35-44,m,3
PS,2008,45-54,f,1
PS,2008,45-54,m,2
PS,2008,May-14,f,0
PS,2008,May-14,m,0
PS,2008,55-64,f,2
PS,2008,55-64,m,2
PS,2008,65+,f,0
PS,2008,65+,m,2
PS,2008,,f,0
PS,2008,,f,0
PS,2008,,m,0
PS,2008,,m,0
PT,1995,15-24,f,139
PT,1995,15-24,m,215
PT,1995,25-34,f,172
PT,1995,25-34,m,363
PT,1995,35-44,f,87
PT,1995,35-44,m,328
PT,1995,45-54,f,33
PT,1995,45-54,m,200
PT,1995,55-64,f,42
PT,1995,55-64,m,173
PT,1995,65+,f,85
PT,1995,65+,m,164
PT,1995,,f,7
PT,1995,,m,11
PT,1996,15-24,f,114
PT,1996,15-24,m,176
PT,1996,25-34,f,177
PT,1996,25-34,m,359
PT,1996,35-44,f,76
PT,1996,35-44,m,331
PT,1996,45-54,f,31
PT,1996,45-54,m,192
PT,1996,55-64,f,37
PT,1996,55-64,m,158
PT,1996,65+,f,66
PT,1996,65+,m,203
PT,1996,,f,6
PT,1996,,m,12
PT,1997,15-24,f,105
PT,1997,15-24,m,135
PT,1997,25-34,f,141
PT,1997,25-34,m,313
PT,1997,35-44,f,77
PT,1997,35-44,m,303
PT,1997,45-54,f,27
PT,1997,45-54,m,217
PT,1997,55-64,f,23
PT,1997,55-64,m,130
PT,1997,65+,f,61
PT,1997,65+,m,84
PT,1997,,f,4
PT,1997,,m,8
PT,1998,15-24,f,132
PT,1998,15-24,m,154
PT,1998,25-34,f,160
PT,1998,25-34,m,367
PT,1998,35-44,f,123
PT,1998,35-44,m,362
PT,1998,45-54,f,44
PT,1998,45-54,m,232
PT,1998,55-64,f,33
PT,1998,55-64,m,141
PT,1998,65+,f,82
PT,1998,65+,m,173
PT,1998,,f,5
PT,1998,,m,8
PT,1999,15-24,f,98
PT,1999,15-24,m,113
PT,1999,25-34,f,134
PT,1999,25-34,m,288
PT,1999,35-44,f,86
PT,1999,35-44,m,378
PT,1999,45-54,f,30
PT,1999,45-54,m,232
PT,1999,55-64,f,28
PT,1999,55-64,m,146
PT,1999,65+,f,57
PT,1999,65+,m,189
PT,1999,,f,9
PT,1999,,m,13
PT,2000,15-24,f,114
PT,2000,15-24,m,147
PT,2000,25-34,f,154
PT,2000,25-34,m,375
PT,2000,35-44,f,87
PT,2000,35-44,m,349
PT,2000,45-54,f,41
PT,2000,45-54,m,208
PT,2000,55-64,f,25
PT,2000,55-64,m,140
PT,2000,65+,f,64
PT,2000,65+,m,140
PT,2000,,f,5
PT,2000,,m,8
PT,2001,15-24,f,110
PT,2001,15-24,m,156
PT,2001,25-34,f,160
PT,2001,25-34,m,329
PT,2001,35-44,f,83
PT,2001,35-44,m,356
PT,2001,45-54,f,36
PT,2001,45-54,m,218
PT,2001,55-64,f,30
PT,2001,55-64,m,109
PT,2001,65+,f,63
PT,2001,65+,m,140
PT,2001,,f,13
PT,2001,,m,9
PT,2002,15-24,f,99
PT,2002,15-24,m,156
PT,2002,25-34,f,141
PT,2002,25-34,m,342
PT,2002,35-44,f,87
PT,2002,35-44,m,411
PT,2002,45-54,f,33
PT,2002,45-54,m,272
PT,2002,55-64,f,29
PT,2002,55-64,m,129
PT,2002,65+,f,73
PT,2002,65+,m,171
PT,2002,,f,5
PT,2002,,m,12
PT,2003,15-24,f,99
PT,2003,15-24,m,134
PT,2003,25-34,f,163
PT,2003,25-34,m,297
PT,2003,35-44,f,82
PT,2003,35-44,m,333
PT,2003,45-54,f,39
PT,2003,45-54,m,227
PT,2003,55-64,f,27
PT,2003,55-64,m,99
PT,2003,65+,f,47
PT,2003,65+,m,148
PT,2003,,f,7
PT,2003,,m,11
PT,2004,15-24,f,89
PT,2004,15-24,m,97
PT,2004,25-34,f,122
PT,2004,25-34,m,258
PT,2004,35-44,f,65
PT,2004,35-44,m,336
PT,2004,45-54,f,22
PT,2004,45-54,m,216
PT,2004,55-64,f,16
PT,2004,55-64,m,98
PT,2004,65+,f,50
PT,2004,65+,m,115
PT,2004,,f,3
PT,2004,,m,4
PT,2005,0-4,f,3
PT,2005,0-4,m,3
PT,2005,15-24,f,67
PT,2005,15-24,m,85
PT,2005,25-34,f,109
PT,2005,25-34,m,227
PT,2005,35-44,f,66
PT,2005,35-44,m,284
PT,2005,45-54,f,29
PT,2005,45-54,m,181
PT,2005,May-14,f,4
PT,2005,May-14,m,2
PT,2005,55-64,f,11
PT,2005,55-64,m,90
PT,2005,65+,f,42
PT,2005,65+,m,93
PT,2005,,f,7
PT,2005,,f,1
PT,2005,,m,5
PT,2005,,m,5
PT,2006,0-4,f,1
PT,2006,0-4,m,4
PT,2006,15-24,f,56
PT,2006,15-24,m,80
PT,2006,25-34,f,107
PT,2006,25-34,m,211
PT,2006,35-44,f,85
PT,2006,35-44,m,259
PT,2006,45-54,f,33
PT,2006,45-54,m,190
PT,2006,May-14,f,3
PT,2006,May-14,m,3
PT,2006,55-64,f,22
PT,2006,55-64,m,94
PT,2006,65+,f,41
PT,2006,65+,m,108
PT,2006,,f,4
PT,2006,,f,1
PT,2006,,m,7
PT,2006,,m,2
PT,2007,0-4,f,0
PT,2007,0-4,m,1
PT,2007,15-24,f,49
PT,2007,15-24,m,69
PT,2007,25-34,f,95
PT,2007,25-34,m,178
PT,2007,35-44,f,61
PT,2007,35-44,m,268
PT,2007,45-54,f,27
PT,2007,45-54,m,188
PT,2007,May-14,f,2
PT,2007,May-14,m,3
PT,2007,55-64,f,12
PT,2007,55-64,m,82
PT,2007,65+,f,26
PT,2007,65+,m,112
PT,2007,,f,2
PT,2007,,f,0
PT,2007,,m,4
PT,2007,,m,0
PT,2008,0-4,f,0
PT,2008,0-4,m,1
PT,2008,15-24,f,54
PT,2008,15-24,m,51
PT,2008,25-34,f,86
PT,2008,25-34,m,155
PT,2008,35-44,f,55
PT,2008,35-44,m,212
PT,2008,45-54,f,38
PT,2008,45-54,m,179
PT,2008,May-14,f,3
PT,2008,May-14,m,1
PT,2008,55-64,f,15
PT,2008,55-64,m,80
PT,2008,65+,f,39
PT,2008,65+,m,84
PT,2008,,f,3
PT,2008,,f,0
PT,2008,,m,2
PT,2008,,m,0
PW,1995,15-24,f,0
PW,1995,15-24,m,2
PW,1995,25-34,f,0
PW,1995,25-34,m,3
PW,1995,35-44,f,0
PW,1995,35-44,m,0
PW,1995,45-54,f,1
PW,1995,45-54,m,2
PW,1995,55-64,f,0
PW,1995,55-64,m,1
PW,1995,65+,f,0
PW,1995,65+,m,0
PW,1995,,f,0
PW,1995,,m,0
PW,1996,15-24,m,1
PW,1996,25-34,m,0
PW,1996,35-44,m,0
PW,1996,45-54,m,0
PW,1996,55-64,m,2
PW,1996,65+,m,1
PW,1996,,m,0
PW,1997,15-24,f,0
PW,1997,15-24,m,0
PW,1997,25-34,f,0
PW,1997,25-34,m,1
PW,1997,35-44,f,2
PW,1997,35-44,m,2
PW,1997,45-54,f,0
PW,1997,45-54,m,0
PW,1997,55-64,f,0
PW,1997,55-64,m,2
PW,1997,65+,f,0
PW,1997,65+,m,0
PW,1997,,f,0
PW,1997,,m,0
PW,1999,15-24,f,1
PW,1999,15-24,m,2
PW,1999,25-34,f,3
PW,1999,25-34,m,2
PW,1999,35-44,f,1
PW,1999,35-44,m,5
PW,1999,45-54,f,0
PW,1999,45-54,m,1
PW,1999,55-64,f,2
PW,1999,55-64,m,2
PW,1999,65+,f,0
PW,1999,65+,m,1
PW,1999,,f,0
PW,1999,,m,0
PW,2002,15-24,f,0
PW,2002,15-24,m,0
PW,2002,25-34,f,3
PW,2002,25-34,m,1
PW,2002,35-44,f,0
PW,2002,35-44,m,1
PW,2002,45-54,f,0
PW,2002,45-54,m,2
PW,2002,55-64,f,0
PW,2002,55-64,m,2
PW,2002,65+,f,0
PW,2002,65+,m,1
PW,2002,,f,0
PW,2002,,m,1
PW,2003,15-24,f,0
PW,2003,15-24,m,0
PW,2003,25-34,f,0
PW,2003,25-34,m,1
PW,2003,35-44,f,1
PW,2003,35-44,m,1
PW,2003,45-54,f,0
PW,2003,45-54,m,1
PW,2003,55-64,f,1
PW,2003,55-64,m,1
PW,2003,65+,f,2
PW,2003,65+,m,0
PW,2003,,f,1
PW,2003,,m,0
PW,2004,35-44,f,1
PW,2004,45-54,f,1
PW,2004,45-54,m,1
PW,2004,55-64,m,2
PW,2005,25-34,m,2
PW,2005,65+,m,1
PW,2006,0-4,f,0
PW,2006,0-4,m,1
PW,2006,15-24,f,0
PW,2006,15-24,m,0
PW,2006,25-34,f,1
PW,2006,25-34,m,1
PW,2006,35-44,f,0
PW,2006,35-44,m,2
PW,2006,45-54,f,0
PW,2006,45-54,m,1
PW,2006,May-14,f,0
PW,2006,May-14,m,0
PW,2006,55-64,f,0
PW,2006,55-64,m,0
PW,2006,65+,f,0
PW,2006,65+,m,0
PW,2006,,f,0
PW,2006,,m,1
PW,2007,0-4,f,0
PW,2007,0-4,m,0
PW,2007,15-24,f,0
PW,2007,15-24,m,0
PW,2007,25-34,f,0
PW,2007,25-34,m,1
PW,2007,35-44,f,0
PW,2007,35-44,m,0
PW,2007,45-54,f,0
PW,2007,45-54,m,2
PW,2007,May-14,f,0
PW,2007,May-14,m,0
PW,2007,55-64,f,1
PW,2007,55-64,m,1
PW,2007,65+,f,0
PW,2007,65+,m,0
PW,2007,,f,0
PW,2007,,m,0
PY,1995,15-24,f,65
PY,1995,15-24,m,64
PY,1995,25-34,f,49
PY,1995,25-34,m,71
PY,1995,35-44,f,46
PY,1995,35-44,m,96
PY,1995,45-54,f,35
PY,1995,45-54,m,74
PY,1995,55-64,f,34
PY,1995,55-64,m,57
PY,1995,65+,f,53
PY,1995,65+,m,61
PY,1995,,f,13
PY,1995,,m,18
PY,1996,15-24,f,80
PY,1996,15-24,m,84
PY,1996,25-34,f,91
PY,1996,25-34,m,100
PY,1996,35-44,f,50
PY,1996,35-44,m,79
PY,1996,45-54,f,50
PY,1996,45-54,m,91
PY,1996,55-64,f,48
PY,1996,55-64,m,63
PY,1996,65+,f,59
PY,1996,65+,m,49
PY,1996,,f,16
PY,1996,,m,17
PY,1997,15-24,f,91
PY,1997,15-24,m,100
PY,1997,25-34,f,72
PY,1997,25-34,m,82
PY,1997,35-44,f,58
PY,1997,35-44,m,75
PY,1997,45-54,f,48
PY,1997,45-54,m,76
PY,1997,55-64,f,50
PY,1997,55-64,m,58
PY,1997,65+,f,42
PY,1997,65+,m,74
PY,1997,,f,27
PY,1997,,m,25
PY,1998,15-24,f,87
PY,1998,15-24,m,100
PY,1998,25-34,f,55
PY,1998,25-34,m,101
PY,1998,35-44,f,37
PY,1998,35-44,m,96
PY,1998,45-54,f,36
PY,1998,45-54,m,82
PY,1998,55-64,f,34
PY,1998,55-64,m,66
PY,1998,65+,f,38
PY,1998,65+,m,85
PY,1998,,f,17
PY,1998,,m,14
PY,1999,15-24,f,84
PY,1999,15-24,m,113
PY,1999,25-34,f,72
PY,1999,25-34,m,157
PY,1999,35-44,f,56
PY,1999,35-44,m,111
PY,1999,45-54,f,43
PY,1999,45-54,m,114
PY,1999,55-64,f,48
PY,1999,55-64,m,69
PY,1999,65+,f,60
PY,1999,65+,m,67
PY,1999,,f,22
PY,1999,,m,19
PY,2000,15-24,f,69
PY,2000,15-24,m,112
PY,2000,25-34,f,86
PY,2000,25-34,m,103
PY,2000,35-44,f,41
PY,2000,35-44,m,105
PY,2000,45-54,f,41
PY,2000,45-54,m,86
PY,2000,55-64,f,30
PY,2000,55-64,m,80
PY,2000,65+,f,46
PY,2000,65+,m,71
PY,2000,,f,12
PY,2000,,m,16
PY,2001,15-24,f,91
PY,2001,15-24,m,114
PY,2001,25-34,f,71
PY,2001,25-34,m,106
PY,2001,35-44,f,46
PY,2001,35-44,m,85
PY,2001,45-54,f,51
PY,2001,45-54,m,89
PY,2001,55-64,f,31
PY,2001,55-64,m,74
PY,2001,65+,f,41
PY,2001,65+,m,73
PY,2001,,f,22
PY,2001,,m,18
PY,2002,15-24,f,88
PY,2002,15-24,m,119
PY,2002,25-34,f,83
PY,2002,25-34,m,127
PY,2002,35-44,f,50
PY,2002,35-44,m,112
PY,2002,45-54,f,36
PY,2002,45-54,m,105
PY,2002,55-64,f,55
PY,2002,55-64,m,78
PY,2002,65+,f,39
PY,2002,65+,m,78
PY,2002,,f,12
PY,2002,,m,20
PY,2003,15-24,f,87
PY,2003,15-24,m,163
PY,2003,25-34,f,71
PY,2003,25-34,m,174
PY,2003,35-44,f,77
PY,2003,35-44,m,109
PY,2003,45-54,f,50
PY,2003,45-54,m,123
PY,2003,55-64,f,40
PY,2003,55-64,m,81
PY,2003,65+,f,61
PY,2003,65+,m,91
PY,2003,,f,28
PY,2003,,m,11
PY,2004,15-24,f,106
PY,2004,15-24,m,160
PY,2004,25-34,f,87
PY,2004,25-34,m,132
PY,2004,35-44,f,69
PY,2004,35-44,m,120
PY,2004,45-54,f,63
PY,2004,45-54,m,107
PY,2004,55-64,f,50
PY,2004,55-64,m,103
PY,2004,65+,f,43
PY,2004,65+,m,121
PY,2004,,f,21
PY,2004,,m,18
PY,2005,15-24,f,89
PY,2005,15-24,m,168
PY,2005,25-34,f,98
PY,2005,25-34,m,185
PY,2005,35-44,f,69
PY,2005,35-44,m,136
PY,2005,45-54,f,52
PY,2005,45-54,m,117
PY,2005,55-64,f,29
PY,2005,55-64,m,87
PY,2005,65+,f,71
PY,2005,65+,m,99
PY,2005,,f,31
PY,2005,,m,23
PY,2006,0-4,f,2
PY,2006,0-4,m,6
PY,2006,15-24,f,130
PY,2006,15-24,m,188
PY,2006,25-34,f,79
PY,2006,25-34,m,221
PY,2006,35-44,f,73
PY,2006,35-44,m,143
PY,2006,45-54,f,55
PY,2006,45-54,m,150
PY,2006,May-14,f,14
PY,2006,May-14,m,14
PY,2006,55-64,f,63
PY,2006,55-64,m,124
PY,2006,65+,f,66
PY,2006,65+,m,116
PY,2006,,f,16
PY,2006,,m,20
PY,2007,0-4,f,2
PY,2007,0-4,m,3
PY,2007,15-24,f,100
PY,2007,15-24,m,171
PY,2007,25-34,f,98
PY,2007,25-34,m,221
PY,2007,35-44,f,46
PY,2007,35-44,m,152
PY,2007,45-54,f,46
PY,2007,45-54,m,135
PY,2007,May-14,f,13
PY,2007,May-14,m,11
PY,2007,55-64,f,34
PY,2007,55-64,m,94
PY,2007,65+,f,47
PY,2007,65+,m,100
PY,2007,,f,15
PY,2007,,m,14
PY,2008,0-4,f,1
PY,2008,0-4,m,3
PY,2008,15-24,f,92
PY,2008,15-24,m,238
PY,2008,25-34,f,87
PY,2008,25-34,m,227
PY,2008,35-44,f,60
PY,2008,35-44,m,138
PY,2008,45-54,f,61
PY,2008,45-54,m,138
PY,2008,May-14,f,9
PY,2008,May-14,m,8
PY,2008,55-64,f,42
PY,2008,55-64,m,91
PY,2008,65+,f,56
PY,2008,65+,m,90
PY,2008,,f,10
PY,2008,,f,0
PY,2008,,m,11
PY,2008,,m,4
QA,1995,15-24,f,2
QA,1995,15-24,m,8
QA,1995,25-34,f,3
QA,1995,25-34,m,12
QA,1995,35-44,f,1
QA,1995,35-44,m,11
QA,1995,45-54,f,0
QA,1995,45-54,m,13
QA,1995,55-64,f,0
QA,1995,55-64,m,4
QA,1995,65+,f,1
QA,1995,65+,m,4
QA,1995,,f,1
QA,1995,,m,0
QA,1996,15-24,f,0
QA,1996,15-24,m,2
QA,1996,25-34,f,1
QA,1996,25-34,m,7
QA,1996,35-44,f,0
QA,1996,35-44,m,16
QA,1996,45-54,f,2
QA,1996,45-54,m,10
QA,1996,55-64,f,1
QA,1996,55-64,m,3
QA,1996,65+,f,0
QA,1996,65+,m,1
QA,1996,,f,0
QA,1996,,m,0
QA,1997,15-24,f,2
QA,1997,15-24,m,8
QA,1997,25-34,f,1
QA,1997,25-34,m,11
QA,1997,35-44,f,0
QA,1997,35-44,m,7
QA,1997,45-54,f,1
QA,1997,45-54,m,3
QA,1997,55-64,f,1
QA,1997,55-64,m,4
QA,1997,65+,f,1
QA,1997,65+,m,0
QA,1997,,f,0
QA,1997,,m,0
QA,1998,15-24,f,4
QA,1998,15-24,m,10
QA,1998,25-34,f,2
QA,1998,25-34,m,17
QA,1998,35-44,f,3
QA,1998,35-44,m,8
QA,1998,45-54,f,2
QA,1998,45-54,m,10
QA,1998,55-64,f,3
QA,1998,55-64,m,4
QA,1998,65+,f,2
QA,1998,65+,m,2
QA,1998,,f,1
QA,1998,,m,0
QA,1999,15-24,f,2
QA,1999,15-24,m,5
QA,1999,25-34,f,3
QA,1999,25-34,m,15
QA,1999,35-44,f,3
QA,1999,35-44,m,12
QA,1999,45-54,f,1
QA,1999,45-54,m,12
QA,1999,55-64,f,0
QA,1999,55-64,m,3
QA,1999,65+,f,0
QA,1999,65+,m,2
QA,1999,,f,0
QA,1999,,m,0
QA,2000,15-24,f,0
QA,2000,15-24,m,7
QA,2000,25-34,f,4
QA,2000,25-34,m,19
QA,2000,35-44,f,3
QA,2000,35-44,m,9
QA,2000,45-54,f,1
QA,2000,45-54,m,7
QA,2000,55-64,f,0
QA,2000,55-64,m,2
QA,2000,65+,f,0
QA,2000,65+,m,1
QA,2000,,f,0
QA,2000,,m,0
QA,2001,15-24,f,1
QA,2001,15-24,m,2
QA,2001,25-34,f,0
QA,2001,25-34,m,0
QA,2001,35-44,f,0
QA,2001,35-44,m,3
QA,2001,45-54,f,1
QA,2001,45-54,m,4
QA,2001,55-64,f,1
QA,2001,55-64,m,0
QA,2001,65+,f,1
QA,2001,65+,m,3
QA,2001,,f,0
QA,2001,,m,1
QA,2002,15-24,f,6
QA,2002,15-24,m,8
QA,2002,25-34,f,13
QA,2002,25-34,m,12
QA,2002,35-44,f,1
QA,2002,35-44,m,9
QA,2002,45-54,f,3
QA,2002,45-54,m,8
QA,2002,55-64,m,1
QA,2002,65+,m,3
QA,2003,15-24,f,4
QA,2003,15-24,m,10
QA,2003,25-34,f,6
QA,2003,25-34,m,27
QA,2003,35-44,f,0
QA,2003,35-44,m,17
QA,2003,45-54,f,2
QA,2003,45-54,m,16
QA,2003,55-64,f,0
QA,2003,55-64,m,5
QA,2003,65+,f,2
QA,2003,65+,m,5
QA,2003,,f,0
QA,2003,,m,1
QA,2004,15-24,f,6
QA,2004,15-24,m,9
QA,2004,25-34,f,5
QA,2004,25-34,m,13
QA,2004,35-44,f,4
QA,2004,35-44,m,13
QA,2004,45-54,f,2
QA,2004,45-54,m,8
QA,2004,55-64,f,2
QA,2004,55-64,m,10
QA,2004,65+,f,0
QA,2004,65+,m,1
QA,2004,,f,0
QA,2004,,m,0
QA,2005,15-24,f,5
QA,2005,15-24,m,19
QA,2005,25-34,f,10
QA,2005,25-34,m,15
QA,2005,35-44,f,2
QA,2005,35-44,m,17
QA,2005,45-54,f,1
QA,2005,45-54,m,19
QA,2005,55-64,f,2
QA,2005,55-64,m,5
QA,2005,65+,f,0
QA,2005,65+,m,1
QA,2006,15-24,f,6
QA,2006,15-24,m,22
QA,2006,25-34,f,11
QA,2006,25-34,m,21
QA,2006,35-44,f,7
QA,2006,35-44,m,17
QA,2006,45-54,f,1
QA,2006,45-54,m,22
QA,2006,55-64,f,0
QA,2006,55-64,m,6
QA,2006,65+,f,1
QA,2006,65+,m,1
QA,2006,,f,0
QA,2006,,m,0
QA,2007,0-4,f,0
QA,2007,0-4,m,0
QA,2007,15-24,f,4
QA,2007,15-24,m,26
QA,2007,25-34,f,6
QA,2007,25-34,m,38
QA,2007,35-44,f,5
QA,2007,35-44,m,19
QA,2007,45-54,f,3
QA,2007,45-54,m,10
QA,2007,May-14,f,0
QA,2007,May-14,m,0
QA,2007,55-64,f,0
QA,2007,55-64,m,4
QA,2007,65+,f,0
QA,2007,65+,m,0
QA,2007,,f,1
QA,2007,,m,0
QA,2008,0-4,f,0
QA,2008,0-4,m,0
QA,2008,15-24,f,4
QA,2008,15-24,m,47
QA,2008,25-34,f,14
QA,2008,25-34,m,67
QA,2008,35-44,f,6
QA,2008,35-44,m,26
QA,2008,45-54,f,2
QA,2008,45-54,m,18
QA,2008,May-14,f,0
QA,2008,May-14,m,1
QA,2008,55-64,f,0
QA,2008,55-64,m,10
QA,2008,65+,f,2
QA,2008,65+,m,2
QA,2008,,f,0
QA,2008,,f,0
QA,2008,,m,1
QA,2008,,m,0
RO,1995,15-24,f,1352
RO,1995,15-24,m,1662
RO,1995,25-34,f,1240
RO,1995,25-34,m,2322
RO,1995,35-44,f,871
RO,1995,35-44,m,3608
RO,1995,45-54,f,479
RO,1995,45-54,m,2587
RO,1995,55-64,f,396
RO,1995,55-64,m,1751
RO,1995,65+,f,417
RO,1995,65+,m,784
RO,1995,,f,355
RO,1995,,m,387
RO,1996,15-24,f,749
RO,1996,15-24,m,851
RO,1996,25-34,f,630
RO,1996,25-34,m,1640
RO,1996,35-44,f,547
RO,1996,35-44,m,2606
RO,1996,45-54,f,302
RO,1996,45-54,m,1901
RO,1996,55-64,f,237
RO,1996,55-64,m,1236
RO,1996,65+,f,249
RO,1996,65+,m,500
RO,1996,,f,48
RO,1996,,m,35
RO,1997,15-24,f,735
RO,1997,15-24,m,1073
RO,1997,25-34,f,745
RO,1997,25-34,m,1618
RO,1997,35-44,f,545
RO,1997,35-44,m,2535
